,id,codigo,nome,altitude,latitude,longitude,coord_x,coord_y,bacia,distrito,concelho,freguesia,responsavel_aut,responsavel_con,estacao_aut,estacao_con,entrada_con,encerra_con,entrada_aut,encerra_aut,telemetria,estado,est_id,geom
494,1434,26L/01UG,SÃO JULIÃO,499.0,39.312026,-7.306337,271305.0,260774.0,GUADIANA,PORTALEGRE,PORTALEGRE,SÃO JULIÃO,Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1980-04-15,,2001-02-22,,NÃO,ATIVA,920685684,"{'type': 'Point', 'coordinates': ['-7.306337', '39.312026']}"
495,1435,16E/04U,SÃO JULIÃO DO TOJAL,6.0,38.843,-9.123,114090.0,208796.0,TEJO,LISBOA,LOURES,SÃO JULIÃO DO TOJAL,Autoridade Nacional da Água,CCDR-LVT,CLIMATOLÓGICA,CLIMATOLÓGICA,1937-10-01,,1998-05-05,,SIM,ATIVA,920685686,"{'type': 'Point', 'coordinates': ['-9.123', '38.843']}"
496,1436,15I/01UG,SÃO MANÇOS,190.0,38.46,-7.751,233390.0,165986.0,GUADIANA,ÉVORA,ÉVORA,SÃO MANÇOS,Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1942-04-07,,2001-02-13,,SIM,ATIVA,920685688,"{'type': 'Point', 'coordinates': ['-7.751', '38.46']}"
497,1437,03J/01UG,SÃO MARCOS DA ATABOEIRA,182.0,37.704017,-7.939108,217104.895,81966.288,GUADIANA,BEJA,CASTRO VERDE,SÃO MARCOS DA ATABOEIRA,Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1956-10-01,,2001-02-07,,NÃO,DESATIVADA,920685690,"{'type': 'Point', 'coordinates': ['-7.939108', '37.704017']}"
498,1439,02G/04UG,SÃO MARTINHO DAS MOITAS,408.0,40.883,-8.033,208411.1,434927.76,VOUGA/RIBEIRAS COSTEIRAS,VISEU,SÃO PEDRO DO SUL,SÃO MARTINHO DAS MOITAS,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1979-10-01,,2003-06-19,,NÃO,ATIVA,920685692,"{'type': 'Point', 'coordinates': ['-8.033', '40.883']}"
499,1440,02H/10UG,SÃO MARTINHO DE CASEBRES,27.0,38.521242,-8.496913,168271.458,172723.429,SADO,SETÚBAL,ALCÁCER DO SAL,SÃO MARTINHO,Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1934-10-01,,2001-01-25,,NÃO,ATIVA,920685770,"{'type': 'Point', 'coordinates': ['-8.496913', '38.521242']}"
500,1441,07H/02G,SÃO MIGUEL DE ACHA,376.0,40.02,-7.315,269866.116,339424.207,TEJO,CASTELO BRANCO,IDANHA-A-NOVA,SÃO MIGUEL DE ACHA,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1910-10-01,,2001-10-11,,NÃO,ATIVA,920685694,"{'type': 'Point', 'coordinates': ['-7.315', '40.02']}"
501,1444,10N/04UG,SÃO PEDRO DO SUL,182.0,40.75,-8.07,205328.922,420074.785,VOUGA/RIBEIRAS COSTEIRAS,VISEU,SÃO PEDRO DO SUL,VÁRZEA,Autoridade Nacional da Água,CCDR-CENTRO,CLIMATOLÓGICA,CLIMATOLÓGICA,1932-09-01,,2001-11-26,,NÃO,ATIVA,920685696,"{'type': 'Point', 'coordinates': ['-8.07', '40.75']}"
502,1445,19C/01UG,SÃO PEDRO VEIGA LILA,408.0,41.4988,-7.334762,266663.554,503582.776,DOURO,VILA REAL,VALPAÇOS,SÃO PEDRO DE VEIGA DE LILA,nan,CCDR-NORTE,nan,UDOMÉTRICA,1980-10-01,2000-09-30,,,NÃO,EXTINTA,920752348,"{'type': 'Point', 'coordinates': ['-7.334762', '41.4988']}"
503,1446,12K/01UG,SÃO SEBASTIÃO,215.0,41.949,-8.418,176370.301,553295.307,LIMA,VIANA DO CASTELO,ARCOS DE VALDEVEZ,CABREIRO,nan,CCDR-NORTE,nan,UDOMÉTRICA,1932-10-01,1960-11-15,,,NÃO,EXTINTA,920752590,"{'type': 'Point', 'coordinates': ['-8.418', '41.949']}"
504,1447,09M/03UG,SÃO TORCATO,116.0,38.846,-8.515,166846.586,208747.099,TEJO,SANTARÉM,CORUCHE,CORUCHE,nan,CCDR-LVT,nan,UDOGRÁFICA,1932-10-01,1994-01-06,,,NÃO,EXTINTA,920752480,"{'type': 'Point', 'coordinates': ['-8.515', '38.846']}"
505,1449,13F/01G,SÃO VICENTE DE CHÃ,901.0,41.785,-7.784005,229024.0,535122.0,CÁVADO/RIBEIRAS COSTEIRAS,VILA REAL,MONTALEGRE,CHÃ,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1943-10-01,,2003-05-15,,NÃO,ATIVA,920685746,"{'type': 'Point', 'coordinates': ['-7.784005', '41.785']}"
506,1450,20K/01UG,SAPAL DE ODELEITE (Ex. FONTE DO PENEDO),91.0,37.328,-7.47,258794.0,40421.0,GUADIANA,FARO,CASTRO MARIM,ODELEITE,Autoridade Nacional da Água,CCDR-ALGARVE,UDOGRÁFICA,UDOMÉTRICA,1979-10-01,,2001-04-30,,NÃO,ATIVA,920685786,"{'type': 'Point', 'coordinates': ['-7.47', '37.328']}"
507,1451,03L/01UG,SAPARDOS,306.0,41.929,-8.667,155742.183,551233.736,MINHO,VIANA DO CASTELO,VILA NOVA DE CERVEIRA,SAPARDOS,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1960-10-01,,2003-03-24,,NÃO,ATIVA,920685788,"{'type': 'Point', 'coordinates': ['-8.667', '41.929']}"
508,1452,03L/02UG,SAPEIROS,52.0,39.4893,-9.065002,119830.513,280546.453,RIBEIRAS DO OESTE,LEIRIA,ALCOBAÇA,ALFEIZERÃO,nan,CCDR-LVT,nan,CLIMATOLÓGICA,1947-10-01,1985-09-30,,,NÃO,EXTINTA,920752446,"{'type': 'Point', 'coordinates': ['-9.065002', '39.4893']}"
509,1454,03G/01U,SARNADAS DE RODÃO,342.0,39.739,-7.619,244055.106,308016.366,TEJO,CASTELO BRANCO,VILA VELHA DE RÓDÃO,SARNADAS DE RÓDÃO,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1979-10-01,,2001-10-23,,NÃO,ATIVA,920685790,"{'type': 'Point', 'coordinates': ['-7.619', '39.739']}"
510,1455,09K/01G,SARNADAS DE SÃO SIMÃO,866.0,39.948771,-7.768054,231197.207,331209.249,TEJO,CASTELO BRANCO,OLEIROS,ESTREITO,nan,EDP,nan,UDOMÉTRICA,1940-10-01,1999-12-31,,,NÃO,EXTINTA,920752404,"{'type': 'Point', 'coordinates': ['-7.768054', '39.948771']}"
511,1456,29I/01UG,SARNADINHA,334.0,39.71,-7.717,235688.781,304703.528,TEJO,CASTELO BRANCO,VILA VELHA DE RÓDÃO,VILA VELHA DE RÓDÃO,nan,CCDR-CENTRO,nan,UDOMÉTRICA,1979-10-01,1996-09-30,,,NÃO,EXTINTA,920685792,"{'type': 'Point', 'coordinates': ['-7.717', '39.71']}"
512,1458,03H/03UG,SARZEDO,749.0,41.009621,-7.65864,239915.922,449055.671,DOURO,VISEU,MOIMENTA DA BEIRA,SARZEDO,nan,CCDR-NORTE,nan,UDOMÉTRICA,1982-10-01,1996-06-30,,,NÃO,EXTINTA,920752364,"{'type': 'Point', 'coordinates': ['-7.65864', '41.009621']}"
513,1459,20M/03U,SÁTÃO,570.0,40.739,-7.736,233556.346,418945.946,MONDEGO,VISEU,SÁTÃO,SÁTÃO,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOGRÁFICA,1959-10-01,,2001-09-24,,SIM,ATIVA,920685794,"{'type': 'Point', 'coordinates': ['-7.736', '40.739']}"
514,1460,31J/01C,SEDA,167.0,39.14876,-7.784698,230117.576,242380.555,TEJO,PORTALEGRE,ALTER DO CHÃO,SEDA,Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1979-10-26,,2001-02-21,,NÃO,ATIVA,920686038,"{'type': 'Point', 'coordinates': ['-7.784698', '39.14876']}"
515,1461,06K/02U,SEIA,447.0,40.423,-7.711,235860.25,383852.155,MONDEGO,GUARDA,SEIA,SEIA,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1932-10-01,,2001-09-26,,NÃO,ATIVA,920685796,"{'type': 'Point', 'coordinates': ['-7.711', '40.423']}"
516,1463,21H/01UG,SEJÃES (OLIVEIRA DE FRADES),157.0,40.744,-8.21,193481.246,419427.844,VOUGA/RIBEIRAS COSTEIRAS,VISEU,OLIVEIRA DE FRADES,SEJÃES,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1980-09-01,,2002-02-28,,NÃO,ATIVA,920685800,"{'type': 'Point', 'coordinates': ['-8.21', '40.744']}"
517,1464,11I/02U,SENDAS,746.0,41.603254,-6.834759,308239.705,515690.066,DOURO,BRAGANÇA,BRAGANÇA,SENDAS,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1974-10-01,,2003-05-22,,NÃO,ATIVA,920686040,"{'type': 'Point', 'coordinates': ['-6.834759', '41.603254']}"
518,1465,18D/02UG,SENHORA GRAÇA DOS PADRÕES,242.0,37.546,-7.954,215815.669,64420.793,GUADIANA,BEJA,ALMODÔVAR,SENHORA DA GRAÇA DE PADRÕES,nan,CCDR-ALENTEJO,nan,UDOMÉTRICA,1979-10-01,1985-09-30,,,NÃO,EXTINTA,920752512,"{'type': 'Point', 'coordinates': ['-7.954', '37.546']}"
519,1466,28K/01UG,SERNANCELHE,714.0,40.895,-7.493,253936.991,436373.165,DOURO,VISEU,SERNANCELHE,SERNANCELHE,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOGRÁFICA,1945-10-01,1995-09-30,2016-04-27,,NÃO,ATIVA,920685802,"{'type': 'Point', 'coordinates': ['-7.493', '40.895']}"
520,1468,20C/01C,SERRA DE SANTO ANTÓNIO,353.0,39.51,-8.725,149071.947,282612.513,TEJO,SANTARÉM,ALCANENA,SERRA DE SANTO ANTÓNIO,nan,CCDR-LVT,nan,UDOMÉTRICA,1979-10-01,2002-09-30,,,NÃO,EXTINTA,920752426,"{'type': 'Point', 'coordinates': ['-8.725', '39.51']}"
521,1469,23K/01UG,SERTÃ,268.0,39.809,-8.098,203001.77,315600.97,TEJO,CASTELO BRANCO,SERTÃ,SERTÃ,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1931-11-01,,2001-10-24,,NÃO,ATIVA,920685806,"{'type': 'Point', 'coordinates': ['-8.098', '39.809']}"
522,1470,27J/01UG,SEZELHE,969.0,41.811837,-7.871578,221735.0,538077.0,CÁVADO/RIBEIRAS COSTEIRAS,VILA REAL,MONTALEGRE,SEZELHE,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1943-10-01,,2003-05-15,,NÃO,ATIVA,920685808,"{'type': 'Point', 'coordinates': ['-7.871578', '41.811837']}"
523,1471,29G/02G,SILVARES,380.0,40.142,-7.67,239506.0,352704.0,TEJO,CASTELO BRANCO,FUNDÃO,SILVARES,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1931-10-01,,2001-10-31,,NÃO,ATIVA,920685810,"{'type': 'Point', 'coordinates': ['-7.67', '40.142']}"
524,1473,22G/01UG,SOAJO,291.0,41.872,-8.265,189048.517,544779.684,LIMA,VIANA DO CASTELO,ARCOS DE VALDEVEZ,SOAJO,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1979-10-01,,2003-05-31,,NÃO,ATIVA,920685812,"{'type': 'Point', 'coordinates': ['-8.265', '41.872']}"
525,1474,13N/01UG,SOBRADO DE PAIVA,207.0,41.045,-8.271,188418.864,452842.952,DOURO,AVEIRO,CASTELO DE PAIVA,SOBRADO,nan,CCDR-NORTE,nan,UDOGRÁFICA,1925-10-01,1996-06-30,,,NÃO,EXTINTA,920685814,"{'type': 'Point', 'coordinates': ['-8.271', '41.045']}"
526,1476,16J/01U,SOBRAL DA ADIÇA,223.0,38.018,-7.26,276624.163,117117.873,GUADIANA,BEJA,MOURA,SOBRAL DA ADIÇA,Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1980-08-01,,2001-02-12,,NÃO,ATIVA,920685816,"{'type': 'Point', 'coordinates': ['-7.26', '38.018']}"
527,1477,09I/01C,SOBRAL DA SERRA,538.0,40.619,-7.281,272095.053,405954.959,MONDEGO,GUARDA,GUARDA,SOBRAL DA SERRA,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1979-10-01,,2001-10-08,,NÃO,ATIVA,920686044,"{'type': 'Point', 'coordinates': ['-7.281', '40.619']}"
528,1479,03H/01U,SOBRAL DE SÃO MIGUEL,620.0,40.20922,-7.742752,233233.0,360138.0,TEJO,CASTELO BRANCO,COVILHÃ,SOBRAL DE SÃO MIGUEL,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1979-10-01,,2005-10-10,,NÃO,ATIVA,920685820,"{'type': 'Point', 'coordinates': ['-7.742752', '40.20922']}"
529,1480,20F/02G,SOBRAL DO PICHORRO,552.0,40.693,-7.461,256847.782,413997.901,MONDEGO,GUARDA,FORNOS DE ALGODRES,SOBRAL PICHORRO,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1980-09-01,,2001-09-26,,NÃO,ATIVA,920685822,"{'type': 'Point', 'coordinates': ['-7.461', '40.693']}"
530,1481,13L/04UG,SOBREIRA,450.0,37.299787,-8.060861,206402.5849,37083.9986,GUADIANA,FARO,LOULÉ,SALIR,Autoridade Nacional da Água,CCDR-ALGARVE,UDOGRÁFICA,UDOMÉTRICA,1942-05-11,,2001-08-23,,NÃO,ATIVA,920685772,"{'type': 'Point', 'coordinates': ['-8.060861', '37.299787']}"
531,1482,03K/03UG,SOURE,18.0,40.052092,-8.625013,158026.217,342734.685,MONDEGO,COIMBRA,SOURE,SOURE,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOGRÁFICA,1932-10-01,,2001-09-28,,SIM,ATIVA,920686046,"{'type': 'Point', 'coordinates': ['-8.625013', '40.052092']}"
532,1483,07L/09G,SOUSEL,265.0,38.949413,-7.673635,239830.0,220292.0,TEJO,PORTALEGRE,SOUSEL,SOUSEL,Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1931-11-03,,2001-02-20,,NÃO,ATIVA,920685824,"{'type': 'Point', 'coordinates': ['-7.673635', '38.949413']}"
533,1485,09N/01UG,SOUTELO (CHAVES),507.0,41.752967,-7.534774,249767.305,531677.879,DOURO,VILA REAL,CHAVES,SOUTELO,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1956-10-01,,2003-05-14,,NÃO,ATIVA,920685828,"{'type': 'Point', 'coordinates': ['-7.534774', '41.752967']}"
534,1486,04F/02UG,SOUTELO (MOGADOURO),651.0,41.393253,-6.72864,317465.15,492503.929,DOURO,BRAGANÇA,MOGADOURO,SOUTELO,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOGRÁFICA,1956-10-01,,2006-02-15,,NÃO,ATIVA,920685774,"{'type': 'Point', 'coordinates': ['-6.72864', '41.393253']}"
535,1487,07K/08U,SOUTO,99.0,41.799,-8.435,174929.902,536638.951,LIMA,VIANA DO CASTELO,PONTE DA BARCA,OLEIROS,nan,CCDR-NORTE,nan,UDOMÉTRICA,1932-10-01,1960-11-30,,,NÃO,EXTINTA,920752588,"{'type': 'Point', 'coordinates': ['-8.435', '41.799']}"
536,1488,12G/03U,TÁBUA,220.0,40.359,-8.041,207814.37,376706.589,MONDEGO,COIMBRA,TÁBUA,TÁBUA,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1979-10-01,,2001-09-26,,NÃO,ATIVA,920685850,"{'type': 'Point', 'coordinates': ['-8.041', '40.359']}"
537,1489,03J/06UG,TABUAÇO,572.0,41.115457,-7.568087,247457.7,460854.778,DOURO,VISEU,TABUAÇO,TABUAÇO,nan,CCDR-NORTE,nan,UDOGRÁFICA,1980-10-01,1995-12-31,,,NÃO,EXTINTA,920752362,"{'type': 'Point', 'coordinates': ['-7.568087', '41.115457']}"
538,1491,02H/05G,TAMANHOS,766.0,40.763,-7.317,268937.999,421874.753,MONDEGO,GUARDA,TRANCOSO,TAMANHOS,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1980-09-01,,2001-09-25,,NÃO,ATIVA,920685854,"{'type': 'Point', 'coordinates': ['-7.317', '40.763']}"
539,1492,03N/02UG,TAMEL,164.0,41.606,-8.636,158090.309,515335.924,NEIVA,BRAGA,BARCELOS,ABORIM,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1979-10-01,,2003-03-25,,NÃO,ATIVA,920685856,"{'type': 'Point', 'coordinates': ['-8.636', '41.606']}"
540,1493,18H/04UG,TAROUCA,526.0,41.015,-7.774,230238.851,449657.224,DOURO,VISEU,TAROUCA,TAROUCA,nan,CCDR-NORTE,nan,UDOMÉTRICA,1932-10-01,1996-06-30,,,NÃO,EXTINTA,920685858,"{'type': 'Point', 'coordinates': ['-7.774', '41.015']}"
541,1494,16G/01UG,TAVEIRO,47.0,40.195,-8.501,168710.848,358599.226,MONDEGO,COIMBRA,COIMBRA,TAVEIRO,nan,CCDR-CENTRO,nan,UDOMÉTRICA,1978-10-01,1997-09-30,,,NÃO,EXTINTA,920685860,"{'type': 'Point', 'coordinates': ['-8.501', '40.195']}"
542,1496,05L/03UG,TENTÚGAL,72.0,40.241,-8.593,160884.092,363694.33,MONDEGO,COIMBRA,MONTEMOR-O-VELHO,TENTÚGAL,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1953-12-01,,2001-09-28,,SIM,ATIVA,920685862,"{'type': 'Point', 'coordinates': ['-8.593', '40.241']}"
543,1497,17F/05UG,TIBO DA GAVIEIRA,559.0,41.935,-8.239,191224.705,551718.838,LIMA,VIANA DO CASTELO,ARCOS DE VALDEVEZ,GAVIEIRA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOGRÁFICA,1943-12-20,,2003-06-01,,NÃO,ATIVA,920685864,"{'type': 'Point', 'coordinates': ['-8.239', '41.935']}"
544,1498,19B/01UG,TINHELA,592.0,41.728,-7.307,268766.0,529037.0,DOURO,VILA REAL,VALPAÇOS,TINHELA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1932-01-01,,2003-04-23,,NÃO,ATIVA,920686090,"{'type': 'Point', 'coordinates': ['-7.307', '41.728']}"
545,1500,08K/01UG,TOMAR,76.0,39.606,-8.392,177746.476,293148.429,TEJO,SANTARÉM,TOMAR,SANTA MARIA DOS OLIVAIS,Autoridade Nacional da Água,CCDR-LVT,UDOGRÁFICA,UDOMÉTRICA,1931-11-12,,2002-10-03,,NÃO,ATIVA,920685868,"{'type': 'Point', 'coordinates': ['-8.392', '39.606']}"
546,1501,09M/02U,TORRÃO,81.0,38.29,-8.229,191597.637,147041.2,SADO,SETÚBAL,ALCÁCER DO SAL,TORRÃO,Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1933-11-01,,2001-05-03,,NÃO,ATIVA,920685870,"{'type': 'Point', 'coordinates': ['-8.229', '38.29']}"
547,1502,03N/01G,TORRE DE DONA CHAMA,359.0,41.65654,-7.115887,284732.0,521296.0,DOURO,BRAGANÇA,MIRANDELA,TORRE DE DONA CHAMA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOGRÁFICA,1957-02-07,,2003-05-21,,NÃO,ATIVA,920685872,"{'type': 'Point', 'coordinates': ['-7.115887', '41.65654']}"
548,1503,06O/03U,TORRE DO PINHÃO,661.0,41.372,-7.61,243785.939,489369.612,DOURO,VILA REAL,SABROSA,TORRE DO PINHÃO,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1932-01-01,,2003-03-17,,NÃO,ATIVA,920685874,"{'type': 'Point', 'coordinates': ['-7.61', '41.372']}"
549,1505,12G/04UG,TORRES VEDRAS,31.0,39.091,-9.265,102071.317,236517.406,RIBEIRAS DO OESTE,LISBOA,TORRES VEDRAS,TORRES VEDRAS (SÃO PEDRO E SÃO TIAGO),Autoridade Nacional da Água,CCDR-LVT,UDOGRÁFICA,UDOMÉTRICA,1931-10-01,,2001-10-02,,NÃO,SUSPENSA,920685878,"{'type': 'Point', 'coordinates': ['-9.265', '39.091']}"
550,1506,04G/03UG,TOURO,791.0,40.897,-7.748,232447.0,436512.0,DOURO,VISEU,VILA NOVA DE PAIVA,TOURO,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1943-10-01,,2001-12-28,,NÃO,ATIVA,920685880,"{'type': 'Point', 'coordinates': ['-7.748', '40.897']}"
551,1509,04F/03UG,TRAVELO,188.0,41.215,-7.068,289317.328,472354.199,DOURO,BRAGANÇA,TORRE DE MONCORVO,ADEGANHA,nan,CCDR-NORTE,nan,CLIMATOLÓGICA,1938-11-20,1980-12-01,,,NÃO,EXTINTA,920752356,"{'type': 'Point', 'coordinates': ['-7.068', '41.215']}"
552,1510,18G/02UG,TRINDADE,172.0,37.886,-7.893,221085.0,102222.0,GUADIANA,BEJA,BEJA,TRINDADE,Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1931-09-01,,2001-02-07,,NÃO,ATIVA,920685884,"{'type': 'Point', 'coordinates': ['-7.893', '37.886']}"
553,1511,18M/02U,TROUXEMIL,79.0,40.275431,-8.451962,172882.052,367466.619,MONDEGO,COIMBRA,COIMBRA,TROUXEMIL,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1979-05-12,,2002-08-19,,NÃO,ATIVA,920685886,"{'type': 'Point', 'coordinates': ['-8.451962', '40.275431']}"
554,1513,08O/01UG,TURQUEL,213.0,39.456,-8.978,127293.986,276810.395,RIBEIRAS DO OESTE,LEIRIA,ALCOBAÇA,TURQUEL,Autoridade Nacional da Água,CCDR-LVT,UDOGRÁFICA,UDOMÉTRICA,1947-10-01,,2001-10-03,,NÃO,ATIVA,920685890,"{'type': 'Point', 'coordinates': ['-8.978', '39.456']}"
555,1514,30H/02U,UCHA,52.0,41.575,-8.518,167939.546,511860.685,CÁVADO/RIBEIRAS COSTEIRAS,BRAGA,BARCELOS,UCHA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1980-06-01,,2003-03-10,,NÃO,ATIVA,920685892,"{'type': 'Point', 'coordinates': ['-8.518', '41.575']}"
556,1515,27J/03C,ULME,72.0,39.313,-8.432,174188.0,260637.0,TEJO,SANTARÉM,CHAMUSCA,ULME,Autoridade Nacional da Água,CCDR-LVT,UDOGRÁFICA,UDOMÉTRICA,1979-10-01,,2001-02-26,,NÃO,ATIVA,920686164,"{'type': 'Point', 'coordinates': ['-8.432', '39.313']}"
557,1516,12P/01UG,URRA,385.0,39.226823,-7.393306,263881.341,251249.588,TEJO,PORTALEGRE,PORTALEGRE,URRA,nan,CCDR-ALENTEJO,nan,UDOMÉTRICA,1979-10-01,1985-09-30,,,NÃO,EXTINTA,920752460,"{'type': 'Point', 'coordinates': ['-7.393306', '39.226823']}"
558,1518,13M/02U,VALE AFONSINHO,499.0,40.899,-7.068,289747.097,437185.098,DOURO,GUARDA,FIGUEIRA DE CASTELO RODRIGO,VALE DE AFONSINHO,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1982-10-01,,2003-10-31,,NÃO,ATIVA,920685900,"{'type': 'Point', 'coordinates': ['-7.068', '40.899']}"
559,1519,04M/02UG,VALE DE BARRIGA,92.0,37.282063,-8.301325,185078.488,35130.482,ARADE,FARO,SILVES,SÃO BARTOLOMEU DE MESSINES,nan,CCDR-ALGARVE,nan,UDOMÉTRICA,1964-10-01,2001-09-30,,,NÃO,EXTINTA,920752532,"{'type': 'Point', 'coordinates': ['-8.301325', '37.282063']}"
560,1520,17L/02UG,VALE DE CAMELOS,142.0,37.811807,-7.869803,223183.0,93945.0,GUADIANA,BEJA,MÉRTOLA,ALCARIA RUIVA,Autoridade Nacional da Água,CCDR-ALENTEJO,CLIMATOLÓGICA,CLIMATOLÓGICA,1986-10-01,,2001-03-16,,NÃO,ATIVA,920685902,"{'type': 'Point', 'coordinates': ['-7.869803', '37.811807']}"
561,1521,11L/09G,VALE DE ÉGUA,701.0,41.515,-7.418,259689.801,505372.919,DOURO,VILA REAL,MURÇA,JOU,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1980-11-01,,2003-05-20,,NÃO,ATIVA,920685904,"{'type': 'Point', 'coordinates': ['-7.418', '41.515']}"
562,1523,21K/03UG,VALE DE FIGUEIRA,754.0,41.098234,-7.590031,245626.509,458930.354,DOURO,VISEU,TABUAÇO,VALE DE FIGUEIRA,Autoridade Nacional da Água,CCDR-NORTE,UDOGRÁFICA,UDOMÉTRICA,1982-10-01,,2002-01-01,,NÃO,ATIVA,920685898,"{'type': 'Point', 'coordinates': ['-7.590031', '41.098234']}"
563,1524,14E/03UG,VALE DE PRAZERES,506.0,40.111278,-7.424999,260371.214,349429.62,TEJO,CASTELO BRANCO,FUNDÃO,VALE DE PRAZERES,nan,CCDR-CENTRO,nan,UDOMÉTRICA,1980-10-01,1985-09-30,,,NÃO,EXTINTA,920752390,"{'type': 'Point', 'coordinates': ['-7.424999', '40.111278']}"
564,1525,01F/02UG,VALE DO PESO,285.0,39.345709,-7.647758,241838.616,264300.42,TEJO,PORTALEGRE,CRATO,VALE DO PESO,Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1931-11-07,,2001-01-05,,SIM,ATIVA,920685910,"{'type': 'Point', 'coordinates': ['-7.647758', '39.345709']}"
565,1526,05P/03G,VALE DO ROSSIM,1427.0,40.399138,-7.589401,246159.261,381295.489,MONDEGO,GUARDA,GOUVEIA,MANGUALDE DA SERRA,Autoridade Nacional da Água,nan,UDOGRÁFICA,nan,,,2005-10-13,,SIM,ATIVA,920685782,"{'type': 'Point', 'coordinates': ['-7.589401', '40.399138']}"
566,1528,15J/03U,VALE PEREIRO,311.0,38.737,-7.814,227756.535,196700.08,TEJO,ÉVORA,ARRAIOLOS,SANTA JUSTA,Autoridade Nacional da Água,CCDR-ALENTEJO,UDOGRÁFICA,UDOMÉTRICA,1979-11-01,,2001-02-19,,NÃO,ATIVA,920685908,"{'type': 'Point', 'coordinates': ['-7.814', '38.737']}"
567,1529,11M/01UG,VALE SALGUEIRO,121.0,39.878755,-8.71862,149912.085,323536.477,MONDEGO,LEIRIA,POMBAL,CARNIDE,Autoridade Nacional da Água,CCDR-CENTRO,UDOGRÁFICA,UDOMÉTRICA,1979-10-01,,2001-10-04,,NÃO,ATIVA,920686122,"{'type': 'Point', 'coordinates': ['-8.71862', '39.878755']}"
